Id,SalePrice
1708,198455.88877081143
1709,262282.46158312133
1710,217356.52542815203
1711,272969.5500350451
1712,254220.64473016837
1713,268787.4269583876
1714,221813.82301824947
1715,206103.5410040204
1716,179165.4140251841
1717,173952.80734249155
1718,134717.38642417657
1719,198905.016637517
1720,232169.119036409
1721,160458.6335607736
1722,121894.31191925537
1723,152723.790298166
1724,201736.58644864388
1725,238543.7482390816
1726,183832.90786403036
1727,151038.6816601996
1728,176602.8792490462
1729,168126.8472818845
1730,150451.5349852186
1731,121748.66573379525
1732,126618.34911017134
1733,113056.50499541947
1734,121810.42915822298
1735,133520.0827163639
1736,110489.40011421157
1737,283133.62724678527
1738,243780.44850325456
1739,254807.37800556512
1740,209397.43812337326
1741,189742.87466887946
1742,170591.6351519867
1743,183081.95725133916
1744,287391.2943130162
1745,209682.13314220827
1746,196419.61013134284
1747,208811.0848797114
1748,223243.02257948337
1749,141751.91522832683
1750,121029.31743582767
1751,254642.22530708116
1752,117484.45355780626
1753,147697.52374479518
1754,193902.7520969601
1755,159037.08868021096
1756,123716.06165747484
1757,120707.1752527489
1758,145712.47378443176
1759,155658.09959577335
1760,166815.18328010716
1761,146405.16988798004
1762,177465.40648511998
1763,176076.1510568488
1764,115287.07207286249
1765,171331.30270004238
1766,188446.3648963499
1767,218317.02016479828
1768,136325.3160491769
1769,167904.98963870527
1770,155570.03332124394
1771,125369.35324273756
1772,132698.2455812644
1773,123598.77290509472
1774,146014.11504565337
1775,144490.82627807665
1776,123673.0428361133
1777,108932.96550641509
1778,140301.72272093195
1779,113164.63411764751
1780,172630.49057246806
1781,124814.86965056413
1782,90402.88256273458
1783,140658.9400893437
1784,105876.2663345806
1785,121540.36503296634
1786,135345.9269483601
1787,163497.74735894683
1788,67028.95432573094
1789,101787.7548750804
1790,82090.56560420567
1791,191244.88082950667
1792,150628.05225079608
1793,127986.53458489149
1794,161910.0022951688
1795,131215.33406205353
1796,130353.9867180305
1797,113295.66219815853
1798,124105.73417990464
1799,114849.67149462896
1800,132493.21992399584
1801,119660.1987302344
1802,136847.85379752988
1803,147545.84437132685
1804,142041.9786722747
1805,136845.74993651814
1806,130273.23016876992
1807,133008.1845905083
1808,118504.45190525803
1809,113029.14923532239
1810,133114.4023765734
1811,83461.64389080185
1812,90482.72653857796
1813,121145.84590835383
1814,93833.30663430758
1815,59365.75987393594
1816,100369.39509650157
1817,100386.02220365054
1818,132592.34725731632
1819,128847.24784802092
1820,58758.8317262953
1821,114014.81440417924
1822,147534.37410559203
1823,44976.710606388515
1824,129264.95850018047
1825,136683.74857290043
1826,105880.40414622039
1827,100050.17973744978
1828,128704.21828319495
1829,127480.08228944178
1830,136795.92545292195
1831,137380.69839283134
1832,79259.7628297726
1833,136504.27077669263
1834,118432.01109701004
1835,113014.18571878836
1836,119950.92768076756
1837,91294.72106865645
1838,116562.0572542894
1839,105733.93095534423
1840,130026.20454926493
1841,130178.45560209441
1842,89740.64965960263
1843,123932.55589602765
1844,140921.11678177814
1845,138475.26579420708
1846,153956.89135231296
1847,167041.68456737485
1848,51090.58203334078
1849,100817.27867233152
1850,115327.17977272584
1851,147112.71930341359
1852,124273.79098826586
1853,123757.93419708675
1854,164389.87245397156
1855,143915.76573892465
1856,224673.50284251646
1857,122061.9682963336
1858,130378.74638645138
1859,114560.13330874278
1860,147359.66804107124
1861,113941.64994647098
1862,320426.4435467995
1863,303137.3661412682
1864,303153.4485784855
1865,317197.52176936495
1866,304305.47013094666
1867,226006.99351078138
1868,275757.52227483963
1869,205715.59061017583
1870,222776.58577907793
1871,240491.61551489017
1872,176396.58270920283
1873,243638.75077855645
1874,156195.75750923893
1875,187775.51271790365
1876,198456.56636477137
1877,206615.26275713416
1878,199038.52562834317
1879,127643.12322096933
1880,133775.10717202327
1881,241900.6096670847
1882,240806.656360333
1883,183475.52400008752
1884,197041.3927585834
1885,221746.38958850937
1886,268650.70704185404
1887,214356.4671150273
1888,266768.21712723916
1889,170299.13309390334
1890,111864.12592627609
1891,129925.59030082558
1892,100433.6779866333
1893,120029.74193187495
1894,119391.83605738844
1895,126587.72243172103
1896,123625.29573754032
1897,116306.0894599337
1898,110266.3328883316
1899,163943.2609756248
1900,154957.1259377597
1901,162264.9265754857
1902,147027.88963673823
1903,229039.51223265144
1904,146659.25958389102
1905,197288.84448896986
1906,143867.52095659476
1907,204909.97347853897
1908,111753.19026481875
1909,143355.90024422779
1910,123517.89365982234
1911,219878.63041400223
1912,327013.2273231209
1913,136137.7763840429
1914,59745.19365912444
1915,273602.01033977617
1916,63938.55892782074
1917,246851.5591913069
1918,143144.3787168507
1919,174848.00020072254
1920,150452.45679177885
1921,344330.07675758476
1922,281981.98927857063
1923,246890.8124832607
1924,215064.80542974145
1925,195666.66496478603
1926,334148.49076020083
1927,132046.31989431425
1928,155874.3651743834
1929,128694.70975604662
1930,133871.27611440295
1931,144629.7802775556
1932,135679.2831059344
1933,178023.29214162086
1934,180036.80287868885
1935,170356.65279968944
1936,184497.6073242643
1937,179288.73262821746
1938,166350.3056977041
1939,237128.1391386476
1940,189235.53626141654
1941,169970.03625997296
1942,180973.2305128332
1943,214403.7159274843
1944,332464.2704621228
1945,359054.72700541484
1946,126929.38688527129
1947,218296.27708649606
1948,160683.8872589923
1949,235800.60388323647
1950,184814.74906149227
1951,240502.07135847906
1952,208094.9284958848
1953,163207.2230607729
1954,180362.62576867678
1955,134113.31043644846
1956,317872.62679677305
1957,150048.10836656025
1958,297288.1698736985
1959,144798.06861322914
1960,114599.34950401567
1961,123443.68764331246
1962,99936.16698636758
1963,106154.49835328454
1964,102391.81859090095
1965,148692.64592096588
1966,135151.34208522996
1967,289239.348665661
1968,409606.5711130474
1969,356664.41454853426
1970,394592.3150425962
1971,465576.5035363368
1972,369370.4911342995
1973,279469.20371853915
1974,330947.18713128293
1975,489427.42884213635
1976,276339.38818674994
1977,360430.0081191713
1978,342716.7580791357
1979,315891.6830573904
1980,201005.59887470692
1981,327269.4374548941
1982,227246.93871399175
1983,209481.8931155268
1984,174018.08606959452
1985,221402.24099891912
1986,208687.48156656645
1987,187550.9374379353
1988,177410.84552573098
1989,194422.36064157294
1990,210998.11911664484
1991,231952.76092718885
1992,212031.7674469285
1993,171505.16915265017
1994,223539.16272732138
1995,182244.34120585502
1996,245415.9080599226
1997,294953.35672384786
1998,299032.25062216155
1999,272263.0127688367
2000,317445.24359617225
2001,274711.79429226695
2002,235848.49464805765
2003,252230.0543671362
2004,289962.7513166233
2005,223207.45608995532
2006,214561.67774697323
2007,250017.36160945203
2008,208691.94195927706
2009,191598.09104151535
2010,191886.78628674673
2011,136763.22910124005
2012,171914.97996684135
2013,174337.6220060839
2014,181248.76805766116
2015,201479.96088547807
2016,188522.57134105518
2017,191914.52066056232
2018,120048.9478506409
2019,136181.78564525407
2020,101218.69583581382
2021,105417.92401063375
2022,169934.98338783928
2023,138759.3848453862
2024,274055.02543825837
2025,360614.31270399294
2026,173574.95124750116
2027,161867.84912836374
2028,151359.66866503656
2029,162923.05297822625
2030,259345.4645412395
2031,232573.6630619812
2032,244490.30453963176
2033,246297.6001621513
2034,172389.0240776033
2035,213664.19739364163
2036,197337.1803168157
2037,205716.81755992761
2038,330468.74922189536
2039,214585.50041616042
2040,303150.6862752667
2041,284719.59431567957
2042,205653.39954286665
2043,171882.97564528574
2044,172285.391109201
2045,217556.6681064713
2046,144293.28962569396
2047,140997.93954014574
2048,139269.13519867338
2049,143300.40948045684
2050,169098.8610008396
2051,100214.72986377757
2052,120670.78430390962
2053,145294.7286655695
2054,96019.23546119402
2055,153933.936329392
2056,152599.59276164876
2057,112951.75290825868
2058,212615.52555222722
2059,131097.29517317738
2060,165294.34123229442
2061,167297.80866801614
2062,125929.12881087566
2063,118285.60245088281
2064,134949.3057278527
2065,121297.20317598696
2066,161894.34217865978
2067,115688.69336359522
2068,142293.26727836512
2069,81392.51098290004
2070,115254.33117262414
2071,103982.50918299072
2072,140748.96266284044
2073,131807.97383638175
2074,185543.13853443178
2075,140744.73866494422
2076,116157.0386805977
2077,156028.67948145792
2078,124223.08401819327
2079,131797.57245496177
2080,116834.40060518816
2081,125872.12369969154
2082,114741.59740765067
2083,144542.51859191598
2084,109164.28192936016
2085,111713.97437359324
2086,106232.01339391463
2087,117359.3615480516
2088,94658.42698832207
2089,83136.85406831998
2090,122246.14370858877
2091,100861.16449344323
2092,118097.96176919022
2093,109983.03000124158
2094,110964.70631857928
2095,143702.6507488441
2096,83868.20750321403
2097,99513.06027208328
2098,141917.83380912628
2099,59801.1174870606
2100,72820.29987920795
2101,105871.7694569252
2102,126845.40025777336
2103,100953.23222326847
2104,140831.5682706097
2105,121816.2605827563
2106,61643.00368105651
2107,188662.86038648675
2108,110097.82884131846
2109,103737.54436701343
2110,123866.58103261878
2111,131972.03643319954
2112,134108.37918488725
2113,118436.87703884658
2114,119362.1440703282
2115,158294.07401372865
2116,116735.62683828609
2117,142042.2945955664
2118,127158.06219913
2119,112418.07361002507
2120,113449.36283721248
2121,84919.67136018537
2122,113217.02607122062
2123,82955.2371118625
2124,155195.67315974244
2125,123287.28142530593
2126,148138.43356644936
2127,154333.53776760853
2128,128882.13144956305
2129,95818.68779566852
2130,126847.34791070265
2131,137258.95631794012
2132,110543.70238978828
2133,120805.94628772487
2134,122699.32295241354
2135,96756.16618397189
2136,74760.2587877422
2137,99470.37801986243
2138,128749.15128930315
2139,147086.71381813425
2140,141685.7988419173
2141,163218.6670609123
2142,124382.07151628696
2143,147776.25383354575
2144,118631.13264796576
2145,140020.14986415778
2146,158711.76133090322
2147,142163.34637891903
2148,136344.8780915753
2149,158832.11850137138
2150,219518.36999763886
2151,124684.01114302415
2152,150418.04615227127
2153,154111.34646248614
2154,95795.87327837964
2155,139324.71406834666
2156,260330.15344284472
2157,224433.6570176988
2158,238221.00074430127
2159,217948.03069209045
2160,184363.72259888417
2161,235837.30528937373
2162,362490.0256715916
2163,313582.0218701689
2164,239721.40964539268
2165,195640.02695146197
2166,159817.61413749025
2167,211017.41351361468
2168,183823.68086563397
2169,191152.6085169956
2170,212437.68024569482
2171,151002.28167747674
2172,125462.03759373793
2173,158088.2828484905
2174,220414.90169314292
2175,291743.44150033756
2176,291705.4307538442
2177,236265.56352073172
2178,211330.55768325424
2179,137027.92430942456
2180,202298.61909331477
2181,185363.0765846622
2182,216188.43082697026
2183,185055.44743973901
2184,114929.04613070171
2185,119786.33838594105
2186,142361.52266984162
2187,154679.11190374065
2188,154606.61647445243
2189,289492.2300665494
2190,77200.87238132561
2191,76064.22637471645
2192,84371.50011498998
2193,107522.43148987126
2194,98039.65200432097
2195,105855.78256907739
2196,100235.78849333273
2197,117500.15766622669
2198,157184.83852180222
2199,178257.09404500443
2200,143027.1898533827
2201,143594.6460654341
2202,214099.6176879663
2203,139127.08590216818
2204,174190.0125631601
2205,116382.15286474003
2206,137594.17031292958
2207,223203.86473056136
2208,263542.1188735425
2209,231608.67532798115
2210,123322.24310297177
2211,118606.90409456886
2212,117353.07677055866
2213,103090.69073450987
2214,129937.32835446965
2215,101470.84066425097
2216,140143.8633805255
2217,62942.3681494566
2218,64950.668736969186
2219,62967.443260208536
2220,61280.73169883398
2221,273958.61680541164
2222,254394.69480986526
2223,268683.7773613733
2224,211079.0052798992
2225,115443.14122952732
2226,177596.60695300458
2227,194924.31537762246
2228,250388.96574858978
2229,248650.7144882523
2230,146915.59300157108
2231,203068.2187787973
2232,170916.47735617973
2233,174622.21433863483
2234,237783.08316915017
2235,212497.50076059625
2236,253790.18218617735
2237,302720.57858706854
2238,198410.614660437
2239,107474.67805357568
2240,150686.479087228
2241,154028.03270426832
2242,120158.50426510719
2243,129150.48260581243
2244,104647.00840611289
2245,95518.74667171252
2246,141730.68544373213
2247,114356.23070444941
2248,124531.57289360829
2249,121995.2695821125
2250,127332.75262418184
2251,104526.14335562992
2252,180994.08760445588
2253,154792.6314640842
2254,182176.60010899056
2255,183108.13187277172
2256,176042.49840659086
2257,208300.5304107026
2258,159476.65518150368
2259,175481.0028728277
2260,153561.86172047237
2261,187623.60623518404
2262,207004.38106465735
2263,365052.23561164236
2264,476812.22615621507
2265,160008.26306865498
2266,279923.8312652722
2267,341213.4227149994
2268,390284.7329934243
2269,146495.45038503074
2270,197916.19966318668
2271,211087.2779852646
2272,197420.56871981086
2273,164468.37188897384
2274,178564.7364088362
2275,149664.94247331092
2276,180927.04297604685
2277,177339.7885873919
2278,143301.1876768304
2279,122044.83350278833
2280,113889.70121326653
2281,167425.70204453717
2282,180880.98064827846
2283,107267.28836021251
2284,109751.54861578511
2285,139450.04635152576
2286,121324.25688611306
2287,349860.91905402625
2288,272571.9904474183
2289,361924.3891502183
2290,433518.42789756873
2291,334043.3762181115
2292,408263.864801858
2293,453718.50129491574
2294,394264.7327162076
2295,474439.6746991403
2296,277876.8438312583
2297,324449.8972802952
2298,326127.9977673114
2299,365986.74577386974
2300,335642.6008153511
2301,307202.7633349151
2302,254739.67746495543
2303,247862.39682526168
2304,250823.00226488206
2305,199800.4754545919
2306,194167.97355030023
2307,204140.64542050788
2308,222491.28896657698
2309,274439.58968618687
2310,215959.31754816874
2311,216073.1781322604
2312,164090.21683224483
2313,168912.2467698785
2314,168220.47457906144
2315,182917.87543467284
2316,197519.3587063991
2317,190230.23818047513
2318,176884.97937385194
2319,183413.5139333315
2320,182849.01499351094
2321,237342.9327627177
2322,189850.97944801787
2323,185368.3053857243
2324,189663.7103529182
2325,211969.09055359717
2326,177017.92414931513
2327,202882.67767088796
2328,221674.22294868543
2329,190527.66301618505
2330,177734.37398631618
2331,337313.3170667523
2332,397319.7567046606
2333,322769.4495556201
2334,249211.03387025496
2335,272437.11771411373
2336,307314.2682903721
2337,191460.25117447565
2338,260935.4732170043
2339,223151.23379348032
2340,377585.9652877019
2341,210775.82663342377
2342,235265.65363413104
2343,232482.9022222605
2344,218946.1061513658
2345,230746.8983166643
2346,208145.30332647945
2347,193756.9547544466
2348,240387.24452773813
2349,168219.426103286
2350,304184.5184168764
2351,240164.47179560937
2352,248250.63399449366
2353,238474.43149754044
2354,136790.8373175521
2355,142264.35457889675
2356,147581.0386202519
2357,186272.22629503152
2358,191703.21030050685
2359,126913.55498807337
2360,118065.19549512713
2361,143807.67521409376
2362,249677.09063668307
2363,131656.31222365712
2364,156828.69467764572
2365,225730.8116175803
2366,193004.3750290039
2367,214939.73443934068
2368,212283.384809793
2369,206996.88442881848
2370,164373.74592106833
2371,161071.67388251636
2372,187313.76192209448
2373,273210.64008197724
2374,327564.26430509426
2375,232449.3673952611
2376,294564.4791247738
2377,322602.93995166005
2378,145181.72144424502
2379,199012.63454603695
2380,149895.51385583048
2381,165309.8505537721
2382,204940.26692577105
2383,201476.42455689958
2384,247056.43909319912
2385,161664.58798561088
2386,133708.83272284645
2387,137296.23844401137
2388,100426.03763551067
2389,122441.01948512948
2390,146450.91397864438
2391,146242.01231467698
2392,112101.38938245914
2393,168091.14578275778
2394,135289.81824846152
2395,210079.06702372196
2396,140330.46758828335
2397,213664.31023549367
2398,131494.72427240177
2399,71849.0465729376
2400,73201.30993376406
2401,123330.60962885027
2402,133376.86892263385
2403,145642.9559534343
2404,150370.38326197668
2405,158377.5643289752
2406,137565.66210863728
2407,121353.67096381608
2408,150401.67450994908
2409,118706.87568563112
2410,165691.16428950778
2411,114567.65928196779
2412,152417.9790282227
2413,125389.51811680217
2414,151063.57694474765
2415,131565.70508196685
2416,125306.36143933474
2417,129567.78586177103
2418,133090.63856917585
2419,120694.98975018879
2420,123654.19926637113
2421,135955.75961215305
2422,104507.54571109943
2423,104354.20829965448
2424,161388.1731167308
2425,197627.0006300919
2426,123032.80591783144
2427,127481.03388075267
2428,168582.35554681584
2429,111693.38617836285
2430,132226.39972787868
2431,107691.31470660424
2432,149092.62033055068
2433,144005.97302957423
2434,139367.68411165816
2435,149965.88822590836
2436,104547.06721323488
2437,103184.73796155343
2438,122647.98233497374
2439,100787.34316323712
2440,123054.76534629527
2441,95915.24533294202
2442,100541.18599022726
2443,123290.72465389207
2444,135242.87868395535
2445,89733.53418150899
2446,125229.1989984331
2447,169377.1515229169
2448,123376.58827967812
2449,112973.29457181717
2450,148668.03232105143
2451,127281.72531960251
2452,190451.9517779189
2453,87816.64233156112
2454,107406.89972101836
2455,120949.59208134047
2456,122645.26487483253
2457,128805.15841358846
2458,127873.1085181281
2459,105764.40720380352
2460,140042.28418810345
2461,126382.7779232753
2462,126117.21250857532
2463,124293.73335835584
2464,163676.14680709172
2465,140208.88359990742
2466,113424.36092579241
2467,133067.56440411243
2468,87765.78965341338
2469,82422.29134330271
2470,188799.79533052855
2471,203062.30992277042
2472,160006.76631573783
2473,109114.50016466442
2474,77957.01943036805
2475,202502.54134848042
2476,111150.281974567
2477,120757.22192753646
2478,148310.84397258185
2479,101310.43786211144
2480,142357.2220231822
2481,119234.30346233364
2482,123524.09857833706
2483,110879.96089783334
2484,123823.19775531071
2485,125442.3486999042
2486,145298.18945332564
2487,167897.8344810817
2488,165323.1960048767
2489,153648.32999995584
2490,133464.1193421435
2491,85989.09798980373
2492,193908.62472303162
2493,149091.31448899882
2494,140368.33219719675
2495,82168.10851295738
2496,245025.39729449034
2497,147739.41856740054
2498,110620.55718931182
2499,80694.21706123954
2500,122125.94080629601
2501,127674.3834027156
2502,138907.53352384715
2503,92861.44759087867
2504,154807.17719419752
2505,227019.7545525338
2506,247893.65154142785
2507,281081.78515424044
2508,247260.41796584814
2509,210729.9926616064
2510,216688.96823397785
2511,172743.22755654028
2512,197548.49262673527
2513,221192.79961796923
2514,238692.79519363405
2515,145322.86009409363
2516,177892.38451009803
2517,144988.85442664396
2518,151499.24687750076
2519,224998.61621983247
2520,211068.13133945342
2521,184524.55837602328
2522,222655.81905706887
2523,117378.86130560107
2524,134815.46903962197
2525,143216.94329135667
2526,136599.94274731685
2527,118547.73394795677
2528,128799.90111581216
2529,138467.82428795038
2530,130330.14226675274
2531,238246.7983951747
2532,225691.84643850094
2533,190192.88939397736
2534,223769.32794453824
2535,288507.363991082
2536,219506.19054959892
2537,233835.54411760223
2538,182238.0666149136
2539,188709.53778636278
2540,179873.3391960281
2541,183807.01167648617
2542,158191.12571902203
2543,114168.08818059751
2544,114391.11281891097
2545,134502.84097744199
2546,119677.21606068252
2547,142607.59415845328
2548,149652.63902473578
2549,151874.03774871232
2550,995237.0880759857
2551,136977.6185809317
2552,122983.3993587221
2553,70791.94718783973
2554,90157.06363340182
2555,117345.1927276046
2556,97708.13428471379
2557,106716.94334900087
2558,146589.9774494514
2559,137338.82662315888
2560,152454.21727560044
2561,154293.0374121888
2562,137601.46990354641
2563,146324.78663787126
2564,197738.62942092065
2565,126994.56776492341
2566,152279.98818099816
2567,139318.2502106569
2568,188793.14440453285
2569,220904.98542988417
2570,120627.55665589441
2571,181639.8022931158
2572,144941.81978626747
2573,213651.12928492247
2574,311268.7395720622
2575,132236.72589766435
2576,107954.67549372536
2577,126390.96241848721
2578,87495.7510643533
2579,64300.109996829815
2580,78309.91217661827
2581,93195.4061038455
2582,102173.45791057216
2583,261242.65601342332
2584,168502.42018776917
2585,189010.98887162228
2586,218858.51284688895
2587,200825.55080944035
2588,135880.212588661
2589,151169.62591459235
2590,196803.49052159928
2591,226819.70200013535
2592,207788.8266376641
2593,236187.0377383593
2594,183189.54777716106
2595,197629.98939719287
2596,285443.11523774936
2597,180440.65642323095
2598,276077.7482745296
2599,311381.1982102679
2600,135587.09114028906
2601,137108.64356706984
2602,83516.42545536692
2603,92750.945591096
2604,89455.18926354364
2605,82638.5590072909
2606,146980.93141486406
2607,194057.22497763188
2608,183171.53713508282
2609,175886.9146169314
2610,111386.64719357202
2611,117127.17916469743
2612,161142.95150363786
2613,128394.62825299303
2614,121026.22518256372
2615,148886.3874146023
2616,143526.52691939633
2617,174436.3281188752
2618,180240.62721416363
2619,195034.76491764307
2620,181677.53257509877
2621,168822.43614912464
2622,173881.16783010986
2623,237668.57823555535
2624,301793.3095024949
2625,296287.9786541539
2626,173029.68873423754
2627,165209.7544967814
2628,453611.3057498153
2629,501061.423691097
2630,370135.60468938673
2631,474907.8348334631
2632,395358.43889668473
2633,291951.5200217598
2634,383960.42711566336
2635,160771.46093045792
2636,169367.36538893124
2637,168859.71784940464
2638,258812.9702183576
2639,190552.7669980638
2640,147965.65235695548
2641,103953.79327556492
2642,182118.50022905512
2643,105559.88656771214
2644,120453.30001972489
2645,109659.84204469601
2646,96179.6914372768
2647,104600.94057275234
2648,141088.08125921927
2649,151722.84222840896
2650,134905.1460105572
2651,140098.30201379082
2652,401284.7130122719
2653,250231.95607281424
2654,252342.8358347396
2655,379352.0983331781
2656,323111.55482375965
2657,345291.8482541094
2658,297425.82367250946
2659,307120.77457964286
2660,366092.2060069111
2661,340259.0352290527
2662,344911.6271193829
2663,293820.6240064994
2664,268630.95191042393
2665,314628.44850862597
2666,279764.7376144671
2667,171280.67098010902
2668,175174.73395062517
2669,177622.08323797435
2670,277202.60811862315
2671,187372.7082363156
2672,201101.91613322025
2673,201660.96583113127
2674,194830.84824176013
2675,168843.26623268073
2676,194847.45301373044
2677,197364.14092572453
2678,244461.40077931393
2679,275218.84318775166
2680,276359.9792053596
2681,386818.31323477346
2682,324010.46694309445
2683,496014.3260814862
2684,310240.62150407804
2685,321736.54937817465
2686,237989.18067750684
2687,291325.57907486067
2688,208383.59919402373
2689,201167.96279801716
2690,401943.4843665063
2691,185096.74179873875
2692,136638.70541265098
2693,195594.25319267556
2694,134593.3999681239
2695,191062.25381895248
2696,183293.8281455365
2697,180498.21976261804
2698,192089.49460299747
2699,168768.93958014747
2700,151743.52861741508
2701,152590.29774158561
2702,112946.00276955239
2703,124860.29812109559
2704,134514.47384231645
2705,111959.05424027985
2706,113043.52384528249
2707,123436.5296282677
2708,127314.90553227525
2709,101166.38484387919
2710,124068.20058833344
2711,252093.50055964006
2712,362250.07036292145
2713,173363.03378299807
2714,150829.67227584257
2715,166362.6224655918
2716,153039.5201223088
2717,189174.75550492413
2718,214458.84416929501
2719,145793.83986351828
2720,168546.01036070127
2721,128438.63408960706
2722,156737.26924969404
2723,138989.23787923707
2724,122556.56230785298
2725,127599.20810131101
2726,148454.21219507285
2727,168316.14971075172
2728,184003.33992160665
2729,143149.25970906857
2730,141384.82867048925
2731,135493.08476557347
2732,133691.0534895954
2733,153562.45776624407
