MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
0,RL,23.083296447018334,56.231368317212876,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,Sawyer,Norm,Norm,1Fam,1Story,3.248152866507817,2.867896894173983,969.7856664612048,10.048477347566784,Hip,CompShg,HdBoard,HdBoard,0,-0,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,2.4577769684627038,16.47414504404474,0.5221481884438309,-0,19.210600950762366,243.02479148734062,GasA,17.18104996405176,137055.99721003673,SBrkr,24.43190459931911,-0,-0,23.381282091546773,0.42849610750815703,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,0.7987697769322357,1.6813796937789283,3451336482012252e10,-0,0,Detchd,28983564.719983347,0.8789130662526581,1.089727190931895,145.06154509360587,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,-0,0,-0,0.9159347838128745,1.536498181437877,WD,Normal
5.176862901405597,RL,28.319100769604987,57.58710376299154,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,NridgHt,Norm,Norm,1Fam,2Story,5.915831437597349,2.867896894173983,1722.8171221272712,29.602571911858533,Hip,CompShg,WdShing,Wd Shng,Stone,2.963119982236153,1.260064162374478,1.2642960518099695,PConc,17.5,28.46135058128977,0.581977243893841,4.457999650655042,16.942005514977,0.5221481884438309,-0,22.17196384087207,266.4257594685765,GasA,17.18104996405176,137055.99721003673,SBrkr,26.18944149240032,4.612591916229667,-0,34.138585623889995,0.42849610750815703,-0,2.015527371725605,-0,3.279872897985598,0.4272696947531169,1.8527528164806204,3.192915320973583,3451336482012252e10,0.8410938381230121,Gd,BuiltIn,30406795.07431376,2.2676683300048848,3.6282109096644986,244.7210546698406,56.88742159071991,68.27687803119976,15942.719983356465,4.1191305473867645,3.1885875977211016,-0,-0,-0,-0,-0,-0,0,-0,4.512083150981887,0,New,Partial
0,RL,22.356205240415672,59.43558288232205,134217727.96875,-0,6.2,Lvl,AllPub,Inside,57906880901620,Sawyer,Norm,Norm,1Fam,1Story,3.248152866507817,3.4283638655697826,920.1121798591978,8.33676214658367,Hip,CompShg,HdBoard,Plywood,0,-0,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,3.8196942606280295,15.509699334470408,0.5221481884438309,-0,22.043255693824097,220.1248942470062,GasA,5.005870666453558,137055.99721003673,SBrkr,22.63477473017429,-0,-0,21.69661482910484,0.42849610750815703,-0,0.8314709717589641,-0,1.7602808566008654,0.4272696947531169,0.7987697769322357,1.2789301520566512,3451336482012252e10,-0,0,Detchd,28878414.76705788,0.8789130662526581,1.089727190931895,135.2490966781803,56.88742159071991,68.27687803119976,15942.719983356465,4.0865816573021885,0,-0,-0,0.4504458463332085,-0,-0,-0,0,-0,5.752709349016242,1.536498181437877,WD,Normal
0,RL,30.322396737616838,55.15966715138017,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,CollgCr,Norm,Norm,1Fam,1Story,4.622618654203131,2.867896894173983,1743.7008286090306,30.029614455588124,Gable,CompShg,VinylSd,VinylSd,Stone,2.9784516944489954,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.9878317813343409,0.9124876641119135,0,0.5221481884438309,-0,63.93917552197425,319.2342705979208,GasA,17.18104996405176,137055.99721003673,SBrkr,29.46024308067857,-0,-0,28.07831315215141,-0,-0,1.472910273060395,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,2.3043952020891276,3451336482012252e10,0.583877572805885,Gd,Attchd,30442883.343103047,1.6134920801192252,3.6282109096644986,272.11745503493984,56.88742159071991,68.27687803119976,15942.719983356465,4.175389107708434,3.6536883949491252,-0,-0,-0,-0,-0,-0,0,-0,5.141338700981748,0.8531883597154111,New,Partial
0,RL,22.356205240415672,55.68896927918942,134217727.96875,-0,48.4,Lvl,AllPub,Corner,57906880901620,NAmes,Norm,Norm,1Fam,1Story,3.947473365922626,2.867896894173983,887.5541403294731,7.149545559489832,Hip,CompShg,MetalSd,MetalSd,BrkFace,2.891935076108776,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,3.155199625583232,15.484892873902627,0.5221481884438309,-0,38.126973468669654,279.63792015472626,GasA,5.005870666453558,137055.99721003673,SBrkr,26.99586950119204,-0,-0,25.779218339872735,0.42849610750815703,-0,0.8314709717589641,0.34739060496094093,1.7602808566008654,0.4272696947531169,0.7987697769322357,1.6813796937789283,3451336482012252e10,0.583877572805885,Fa,Attchd,28808437.87824943,1.6134920801192252,1.089727190931895,135.2490966781803,56.88742159071991,68.27687803119976,15942.719983356465,-0,5.664495819212851,0.7683109734746754,-0,-0,-0,-0,0.27245594796325323,0,-0,3.185820900223936,1.536498181437877,WD,Normal
4.352852111756645,RM,15.803064492975233,44.02198266245706,134217727.96875,-0,204.6,Lvl,AllPub,Corner,57906880901620,BrkSide,Norm,Norm,1Fam,1.5Unf,4.622618654203131,4.462016390868844,443.23487331057714,27.443010954484272,Gable,CompShg,Wd Sdng,Wd Sdng,0,-0,0.6605774620202799,1.2642960518099695,BrkTil,7.5,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,48.06096485842448,205.40570304065977,GasA,17.18104996405176,137055.99721003673,FuseA,21.733184214576497,-0,-0,20.850147106586057,-0,-0,0.8314709717589641,-0,1.7602808566008654,0.4272696947531169,0.7987697769322357,1.6813796937789283,3451336482012252e10,-0,0,Detchd,29904163.048196554,0.8789130662526581,2.31165254247425,200.98236630449225,56.88742159071991,68.27687803119976,15942.719983356465,3.3442415470264413,4.9580826927447985,-0,-0,-0,-0,-0,0.2769317093605707,0,-0,4.512083150981887,0.8531883597154111,WD,Normal
0,RL,22.356205240415672,56.30991206510611,134217727.96875,-0,48.4,Lvl,AllPub,CulDSac,57906880901620,NAmes,Norm,Norm,1Fam,1Story,3.947473365922626,3.9577895419212794,1054.775209018178,12.759929086334058,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,2.8506791561056346,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,3.8196942606280295,14.431855897481228,0.5221481884438309,-0,34.53325063438805,236.65917315238195,GasA,17.18104996405176,137055.99721003673,SBrkr,23.9498103476371,-0,-0,22.929685232829975,0.42849610750815703,-0,0.8314709717589641,-0,1.7602808566008654,0.4272696947531169,0.7987697769322357,1.6813796937789283,3451336482012252e10,0.583877572805885,TA,Attchd,29159307.278193254,2.2676683300048848,2.31165254247425,173.5840725705422,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,-0,Shed,0.23474178403738177,1.7274639588262768,2.660912667023936,WD,Normal
6.258941681574825,RL,23.802862833586914,55.435462107749814,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,Sawyer,Norm,Norm,Duplex,1Story,2.5186056927466796,2.867896894173983,1003.4536217177122,11.15179213049107,Gable,CompShg,MetalSd,MetalSd,0,-0,0.6605774620202799,1.2642960518099695,Slab,0,0,-0,0,0,-0,-0,0,0,GasA,5.005870666453558,137055.99721003673,SBrkr,27.464454525184323,-0,-0,26.21679190853041,-0,-0,1.472910273060395,-0,1.7602808566008654,0.531888474086998,0.7987697769322357,2.0157972534969013,3451336482012252e10,-0,0,CarPort,29053787.82397283,0.8789130662526581,2.31165254247425,183.97621297178398,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,-0,Shed,0.2347417840368186,6.3486189007219345,0,WD,Normal
0,RL,21.62119178628768,60.657292272508364,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,SawyerW,RRAe,Norm,1Fam,1Story,3.248152866507817,2.867896894173983,1702.029819172486,28.74372377959291,Gable,CompShg,VinylSd,VinylSd,0,-0,0.6605774620202799,1.2642960518099695,PConc,7.5,28.46135058128977,0.581977243893841,4.457999650655042,14.917667868505164,0.5221481884438309,-0,36.18597724137127,255.94006736026594,GasA,17.18104996405176,137055.99721003673,SBrkr,25.37420614555995,-0,-0,24.26330192337003,0.42849610750815703,-0,0.8314709717589641,0.34739060496094093,2.539291416275996,0.4272696947531169,1.3796139347883993,2.0157972534969013,3451336482012252e10,-0,0,Detchd,30370731.623413447,0.8789130662526581,2.31165254247425,200.98236630449225,56.88742159071991,68.27687803119976,15942.719983356465,-0,4.856329971389235,-0,-0,-0,-0,-0,-0,0,-0,3.861726874946651,1.536498181437877,WD,Normal
0,RL,23.083296447018334,48.13469371682453,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,NAmes,Norm,Norm,1Fam,1Story,3.248152866507817,3.4283638655697826,855.4465990032833,10.048477347566784,Hip,CompShg,BrkFace,Plywood,0,-0,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,1.7166948278725271,13.850405226703367,0.5221481884438309,-0,38.30808474841829,241.08566652312382,GasA,5.005870666453558,137055.99721003673,SBrkr,27.919425726872145,-0,-0,26.641462860083998,-0,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,0.7987697769322357,2.0157972534969013,24870815968582503e7,-0,0,Attchd,28738559.40880503,0.8789130662526581,1.089727190931895,116.99087251819259,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,0.27588856214562474,0,-0,3.185820900223936,2.1285763381800686,COD,Abnorml
5.176862901405597,RL,33.566474466888465,61.501553122903324,134217727.96875,-0,48.4,Lvl,AllPub,Corner,57906880901620,NridgHt,Norm,Norm,1Fam,2Story,5.277735851329075,2.867896894173983,1722.8171221272712,29.602571911858533,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.0258284472980987,1.0182958025363453,1.2642960518099695,PConc,17.5,28.46135058128977,0.9878317813343409,0.9124876641119135,0,0.5221481884438309,-0,56.489039354576676,263.51748160238117,GasA,17.18104996405176,137055.99721003673,SBrkr,25.90680467046371,4.638257530258628,-0,34.456173452571726,-0,-0,2.015527371725605,0.34739060496094093,3.279872897985598,0.4272696947531169,1.3796139347883993,2.789672009748408,3451336482012252e10,0.583877572805885,Gd,BuiltIn,30406795.07431376,1.6134920801192252,3.6282109096644986,275.49278653782255,56.88742159071991,68.27687803119976,15942.719983356465,4.439747451173093,5.306558926808953,-0,-0,-0,-0,-0,-0,0,-0,6.930953949706096,0,New,Partial
4.352852111756645,RM,18.20273623232867,47.84211590809346,134217727.96875,0.057870006741851665,204.6,Bnk,AllPub,Inside,57906880901620,IDOTRR,Norm,Norm,1Fam,1.5Unf,4.622618654203131,3.9577895419212794,455.6982405290777,0,Gable,CompShg,Wd Sdng,Wd Sdng,0,-0,0.6605774620202799,1.2642960518099695,PConc,7.5,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,42.14828764532627,167.92663124366902,GasA,17.18104996405176,137055.99721003673,FuseF,25.30005704360195,-0,-0,24.193928021027094,-0,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,2.0157972534969013,3451336482012252e10,0.583877572805885,Gd,Attchd,27770573.458740417,0.8789130662526581,1.089727190931895,112.48000780015575,56.88742159071991,68.27687803119976,0,-0,0,0.7684756261259686,-0,-0,-0,-0,0.2769317093605707,0,-0,3.861726874946651,0.8531883597154111,WD,Normal
0,RL,24.868889127016228,53.28147941119168,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,CollgCr,Norm,Norm,1Fam,1Story,5.277735851329075,2.867896894173983,1660.7455259213066,27.878290455033415,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.9590756925157935,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,69.54773091653335,363.74625663039507,GasA,17.18104996405176,137055.99721003673,SBrkr,32.10197772720598,-0,-0,30.537173434157864,-0,-0,1.472910273060395,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,2.3043952020891276,3451336482012252e10,0.583877572805885,Gd,Attchd,30298679.15647016,1.6134920801192252,2.31165254247425,189.11760171734548,56.88742159071991,68.27687803119976,15942.719983356465,4.219286914193193,5.341688303832255,-0,-0,-0,-0,-0,-0,0,-0,5.752709349016242,1.536498181437877,WD,Normal
7.008620456131561,RM,12.843295727243206,37.05503402824272,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,MeadowV,Norm,Norm,TwnhsE,1Story,3.248152866507817,3.9577895419212794,1160.3277281110065,15.840248692861133,Gable,CompShg,CemntBd,CmentBd,0,-0,0.6605774620202799,1.2642960518099695,PConc,12,28.46135058128977,0.581977243893841,4.457999650655042,16.11545373649632,0.5221481884438309,-0,23.600237464063426,243.02479148734062,GasA,5.005870666453558,137055.99721003673,SBrkr,24.69276177022235,-0,-0,23.62553959642263,0.42849610750815703,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,0.7987697769322357,2.0157972534969013,3451336482012252e10,0.583877572805885,TA,Attchd,29371011.930893913,0.8789130662526581,2.31165254247425,199.86002064182915,56.88742159071991,68.27687803119976,15942.719983356465,3.858994071393241,4.938457789218305,-0,-0,-0,-0,-0,-0,0,-0,3.861726874946651,0.8531883597154111,WD,Normal
0,RL,22.356205240415672,49.868811586187626,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,Sawyer,Norm,Norm,1Fam,1Story,3.248152866507817,4.462016390868844,1020.451960336972,27.443010954484272,Gable,CompShg,Plywood,Plywood,0,-0,0.6605774620202799,1.6568542494923806,CBlock,7.5,28.46135058128977,0.8369174259804454,2.4577769684627038,10.168555604259947,0.9137378720214423,0.6848801586743601,23.839620179304113,246.5374130621495,GasA,17.18104996405176,137055.99721003673,SBrkr,24.69276177022235,-0,-0,23.62553959642263,0.42849610750815703,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,2.0157972534969013,3451336482012252e10,0.583877572805885,TA,Attchd,29088936.330858186,0.8789130662526581,1.089727190931895,109.23045284927107,56.88742159071991,68.27687803119976,15942.719983356465,4.770659133164139,4.720597668465905,-0,-0,-0,-0,-0,0.27588856214562474,0,-0,3.185820900223936,2.660912667023936,WD,Normal
0,RL,36.39784734293478,61.525560946250785,134217727.96875,-0,204.6,Lvl,AllPub,Corner,57906880901620,NridgHt,Norm,Norm,1Fam,1Story,5.277735851329075,2.867896894173983,1764.680666630612,30.029614455588124,Gable,CompShg,VinylSd,VinylSd,Stone,3.1296086902696385,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,65.41599735814529,330.74495661647995,GasA,17.18104996405176,137055.99721003673,SBrkr,30.437194106037822,-0,-0,28.98829729270739,-0,-0,1.472910273060395,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,2.3043952020891276,3451336482012252e10,0.583877572805885,Gd,Attchd,30478996.434481855,1.6134920801192252,3.6282109096644986,285.0439537476228,56.88742159071991,68.27687803119976,15942.719983356465,-0,4.2110103489726844,-0,-0,-0,-0,-0,-0,0,-0,4.512083150981887,2.1285763381800686,WD,Normal
